Price	Age	KM	FuelType	HP	MetColor	Automatic	CC	Doors	Weight	Price_class	KM_per_month	age_converted	km_per_month
10850	43.0	54600.0	Petrol	110	0.0	0	1600	4	1030	Medium	1269.7674418604652	3.5833333333333335	1269.7674418604652
11750	43.0	53773.0	Petrol	110	1.0	0	1600	5	1075	Medium	1250.5348837209303	3.5833333333333335	1250.5348837209303
14950	42.0	53719.0	Petrol	110	1.0	1	1600	5	1105	High	1279.0238095238096	3.5	1279.0238095238096
9940	39.0	53644.0	Petrol	110	1.0	0	1600	5	1075	Medium	1375.4871794871794	3.25	1375.4871794871794
12900	42.0	53350.0	Petrol	110	0.0	0	1600	5	1075	High	1270.2380952380952	3.5	1270.2380952380952
13500	38.0	53000.0	Petrol	110	1.0	0	1600	5	1075	High	1394.7368421052631	3.1666666666666665	1394.7368421052631
11750	44.0	52084.0	Petrol	97	1.0	0	1400	3	1025	Medium	1183.7272727272727	3.6666666666666665	1183.7272727272727
11950	44.0	52000.0	Petrol	97	0.0	0	1400	3	1025	Medium	1181.8181818181818	3.6666666666666665	1181.8181818181818
13450	33.0	51945.0	Petrol	110	1.0	0	1600	5	1075	High	1574.090909090909	2.75	1574.090909090909
11950	41.0	51732.0	Petrol	97	1.0	0	1400	3	1025	Medium	1261.7560975609756	3.4166666666666665	1261.7560975609756
12495	39.0	50873.0	Petrol	110		0	1600	5	1075	High	1304.4358974358975	3.25	1304.4358974358975
13500	41.0	50856.0	Petrol	110	0.0	0	1600	4	1030	High	1240.3902439024391	3.4166666666666665	1240.3902439024391
12750	40.0	50640.0	Petrol	110	1.0	0	1600	5	1075	High	1266.0	3.3333333333333335	1266.0
12000	39.0	50000.0	Petrol	97	1.0	0	1400	5	1060	High	1282.051282051282	3.25	1282.051282051282
11950	38.0	49500.0	Petrol	110	1.0	0	1600	5	1075	Medium	1302.6315789473683	3.1666666666666665	1302.6315789473683
12495	44.0	49332.0	Petrol	110	1.0	0	1600	5	1080	High	1121.1818181818182	3.6666666666666665	1121.1818181818182
12450	34.0	49291.0	Petrol	110	1.0	0	1600	3	1040	High	1449.735294117647	2.8333333333333335	1449.735294117647
14750	40.0	48952.0	Diesel	90	1.0	0	2000	5	1205	High	1223.8	3.3333333333333335	1223.8
10950	39.0	48945.0	Petrol	110	0.0	0	1600	3	1040	Medium	1255.0	3.25	1255.0
13500	33.0	48928.0	Diesel	69		0	1900	3	1105	High	1482.6666666666667	2.75	1482.6666666666667
12950	38.0	48197.0	Petrol	110	1.0	0	1600	5	1075	High	1268.342105263158	3.1666666666666665	1268.342105263158
13500	35.0	48052.0	Diesel	69		0	1900	3	1105	High	1372.9142857142858	2.9166666666666665	1372.9142857142858
13450		48011.0	Petrol	110	1.0	0	1600	4	1030	High			
13500	43.0	48000.0	Petrol	110	1.0	0	1600	5	1075	High	1116.2790697674418	3.5833333333333335	1116.2790697674418
11480	41.0	47350.0	Petrol	110	1.0	0	1600	5	1075	Medium	1154.878048780488	3.4166666666666665	1154.878048780488
13450	39.0	46821.0	Petrol	97	1.0	0	1400	5	1060	High	1200.5384615384614	3.25	1200.5384615384614
11495	39.0	46694.0	Petrol	110	0.0	0	1600	3	1040	Medium	1197.2820512820513	3.25	1197.2820512820513
12750	43.0	46515.0	Petrol	97	0.0	0	1400	5	1025	High	1081.7441860465117	3.5833333333333335	1081.7441860465117
14990	38.0	46327.0	Petrol	110	1.0	0	1600	3	1055	High	1219.1315789473683	3.1666666666666665	1219.1315789473683
12950	35.0	46304.0	Petrol	97	1.0	0	1400	5	1060	High	1322.9714285714285	2.9166666666666665	1322.9714285714285
12950	40.0	45886.0	Petrol	110	1.0	0	1600	5	1080	High	1147.15	3.3333333333333335	1147.15
12850	39.0	45713.0	Petrol	97	1.0	0	1400	5	1085	High	1172.128205128205	3.25	1172.128205128205
13950	40.0	45600.0	Petrol	110	1.0	1	1600	5	1105	High	1140.0	3.3333333333333335	1140.0
11950	41.0	45287.0	Petrol	110	1.0	0	1600	5	1075	Medium	1104.560975609756	3.4166666666666665	1104.560975609756
12950	39.0	45081.0	Petrol	110	1.0	0	1600	5	1075	High	1155.923076923077	3.25	1155.923076923077
11700	40.0	44830.0	Petrol	110		0	1600	5	1075	Medium	1120.75	3.3333333333333335	1120.75
9950	37.0	44757.0	Petrol	97		0	1400	3	1025	Medium	1209.6486486486488	3.0833333333333335	1209.6486486486488
11895	44.0	44218.0	Petrol	97	1.0	0	1400	5	1060	Medium	1004.9545454545455	3.6666666666666665	1004.9545454545455
12950	43.0	43632.0	Petrol	110	1.0	0	1600	5	1075	High	1014.6976744186046	3.5833333333333335	1014.6976744186046
12500	36.0	43427.0	Petrol	110	1.0	0	1600	3	1040	High	1206.3055555555557	3.0	1206.3055555555557
13875	39.0	43254.0	Petrol	110	1.0	0	1600	5	1075	High	1109.076923076923	3.25	1109.076923076923
10500	35.0	43000.0	Petrol	110	0.0	0	1600	3	1050	Medium	1228.5714285714287	2.9166666666666665	1228.5714285714287
12295	33.0	42823.0	Petrol	110	1.0	0	1600	5	1075	High	1297.6666666666667	2.75	1297.6666666666667
13950	42.0	42560.0	Petrol	110	1.0	0	1600	5	1080	High	1013.3333333333334	3.5	1013.3333333333334
10950	38.0	41754.0	Petrol	110	0.0	0	1600	3	1040	Medium	1098.7894736842106	3.1666666666666665	1098.7894736842106
12950	44.0	41499.0	CNG	110	1.0	0	1600	5	1103	High	943.1590909090909	3.6666666666666665	943.1590909090909
12850	40.0	41339.0	Petrol	110	1.0	0	1600	5	1080	High	1033.475	3.3333333333333335	1033.475
13995	35.0	41000.0	Petrol	110	1.0	0	1600	5	1075	High	1171.4285714285713	2.9166666666666665	1171.4285714285713
13750	39.0	40000.0	Petrol	110	1.0	0	1600	3	1055	High	1025.6410256410256	3.25	1025.6410256410256
12750	37.0	39757.0	Petrol	110	1.0	0	1600	5	1075	High	1074.5135135135135	3.0833333333333335	1074.5135135135135
12500	41.0	39659.0	Petrol	110		0	1600	3	1045	High	967.2926829268292	3.4166666666666665	967.2926829268292
13950	43.0	39650.0	Petrol	110	0.0	0	1600	3	1055	High	922.0930232558139	3.5833333333333335	922.0930232558139
11500	39.0	39524.0	Petrol	97		0	1398	3	1025	Medium	1013.4358974358975	3.25	1013.4358974358975
13950	44.0	39516.0	Petrol	97	1.0	0	1400	5	1060	High	898.0909090909091	3.6666666666666665	898.0909090909091
11895	41.0	39439.0	Petrol	97	0.0	0	1400	5	1060	Medium	961.9268292682926	3.4166666666666665	961.9268292682926
9950	44.0	39000.0	Petrol	97	1.0	0	1400	3	1025	Medium	886.3636363636364	3.6666666666666665	886.3636363636364
13500	42.0	38932.0	Petrol	110	1.0	0	1600	3	1040	High	926.952380952381	3.5	926.952380952381
11450	37.0	38812.0	Petrol	97		0	1400	3	1025	Medium	1048.972972972973	3.0833333333333335	1048.972972972973
12450	42.0	38665.0	Petrol	110	1.0	0	1600	5	1075	High	920.5952380952381	3.5	920.5952380952381
12950	40.0	38653.0	Petrol	110	1.0	0	1600	5	1080	High	966.325	3.3333333333333335	966.325
13995	44.0	38461.0	Petrol	110		0	1600	5	1080	High	874.1136363636364	3.6666666666666665	874.1136363636364
11750	42.0	38078.0	Petrol	97	0.0	0	1400	3	1025	Medium	906.6190476190476	3.5	906.6190476190476
11650	39.0	37782.0	Petrol	97	1.0	0	1400	5	1060	Medium	968.7692307692307	3.25	968.7692307692307
9950	43.0	37576.0	Petrol	97	0.0	0	1400	3	1030	Medium	873.8604651162791	3.5833333333333335	873.8604651162791
13950	41.0	37533.0	Petrol	110	1.0	0	1600	5	1075	High	915.439024390244	3.4166666666666665	915.439024390244
12950	44.0	37389.0	Petrol	110	1.0	0	1600	5	1080	High	849.75	3.6666666666666665	849.75
10950	38.0	37320.0	Petrol	97	1.0	0	1400	3	1025	Medium	982.1052631578947	3.1666666666666665	982.1052631578947
9900	42.0	37000.0	Petrol	97	1.0	0	1400	3	1025	Medium	880.952380952381	3.5	880.952380952381
11950	44.0	37000.0	Petrol	110	0.0	0	1600	4	1075	Medium	840.9090909090909	3.6666666666666665	840.9090909090909
11990	40.0	36566.0	Petrol	110	0.0	0	1600	5	1090	High	914.15	3.3333333333333335	914.15
10750	36.0	36269.0		110	1.0	0	1600	5	1075	Medium	1007.4722222222222	3.0	1007.4722222222222
13950	37.0	36074.0	Petrol	110	1.0	1	1600	5	1075	High	974.972972972973	3.0833333333333335	974.972972972973
11250	44.0	36066.0	Petrol	110	1.0	0	1600	3	1040	Medium	819.6818181818181	3.6666666666666665	819.6818181818181
12950	39.0	34599.0	Petrol	110	1.0	0	1600	5	1075	High	887.1538461538462	3.25	887.1538461538462
11950	41.0	34000.0	Petrol	110	1.0	0	1600	5	1075	Medium	829.2682926829268	3.4166666666666665	829.2682926829268
10950	42.0	33623.0	Petrol	97	1.0	0	1400	3	1025	Medium	800.547619047619	3.5	800.547619047619
12950	33.0	33591.0	Petrol	110	1.0	0	1600	5	1075	High	1017.9090909090909	2.75	1017.9090909090909
12950	35.0	33258.0	Petrol	110		0	1600	5	1075	High	950.2285714285714	2.9166666666666665	950.2285714285714
11695	43.0	33113.0		110	1.0	0	1600	5	1075	Medium	770.0697674418604	3.5833333333333335	770.0697674418604
11000	41.0	33000.0	Petrol	110	1.0	1	1600	5	1075	Medium	804.8780487804878	3.4166666666666665	804.8780487804878
13950		32941.0	Petrol	110	1.0	0	1600	5	1080	High			
11950	38.0	32781.0		110	0.0	0	1600	5	1075	Medium	862.6578947368421	3.1666666666666665	862.6578947368421
11750	40.0	32532.0		110	1.0	0	1600	3	1040	Medium	813.3	3.3333333333333335	813.3
12400	34.0	32431.0		97	1.0	0	1400	5	1060	High	953.8529411764706	2.8333333333333335	953.8529411764706
12500	35.0	32000.0	Petrol	110	0.0	0	1600	3	1040	High	914.2857142857143	2.9166666666666665	914.2857142857143
12900	33.0	31000.0	Petrol	110	1.0	0	1600	5	1075	High	939.3939393939394	2.75	939.3939393939394
12200	41.0	30989.0	Petrol	110	0.0	0	1600	3	1045	High	755.829268292683	3.4166666666666665	755.829268292683
12750	43.0	30742.0	Petrol	110	1.0	0	1600	3	1040	High	714.9302325581396	3.5833333333333335	714.9302325581396
11950	42.0	30190.0	Petrol	110	1.0	0	1600	5	1075	Medium	718.8095238095239	3.5	718.8095238095239
11900	41.0	29716.0	Petrol	116	1.0	0	1600	5	1075	Medium	724.780487804878	3.4166666666666665	724.780487804878
11950	44.0	29716.0		110	1.0	1	1600	3	1070	Medium	675.3636363636364	3.6666666666666665	675.3636363636364
14950	42.0	29640.0	Petrol	110		0	1600	3	1055	High	705.7142857142857	3.5	705.7142857142857
11950	41.0	29056.0	Petrol	97	1.0	0	1400	5	1060	Medium	708.6829268292682	3.4166666666666665	708.6829268292682
12950	33.0	28715.0	Petrol	110	1.0	0	1600	5	1075	High	870.1515151515151	2.75	870.1515151515151
14950	41.0	28571.0	Petrol	110	0.0	0	1600	5	1090	High	696.8536585365854	3.4166666666666665	696.8536585365854
13450	40.0	28362.0	Petrol	110	1.0	0	1600	3	1040	High	709.05	3.3333333333333335	709.05
13750	38.0	28150.0	Petrol	110		0	1600	5	1075	High	740.7894736842105	3.1666666666666665	740.7894736842105
12950	43.0	27301.0		110	1.0	0	1600	3	1040	High	634.9069767441861	3.5833333333333335	634.9069767441861
12750	33.0	27240.0	Petrol	110	1.0	0	1600	5	1075	High	825.4545454545455	2.75	825.4545454545455
11895	39.0	27170.0	Petrol	97	1.0	0	1400	5	1060	Medium	696.6666666666666	3.25	696.6666666666666
9950	42.0	27141.0	Petrol	97	1.0	0	1400	5	1060	Medium	646.2142857142857	3.5	646.2142857142857
12450	38.0	26262.0	Petrol	110	1.0	0	1600	5	1075	High	691.1052631578947	3.1666666666666665	691.1052631578947
12500	38.0	26000.0	Petrol	97	1.0	0	1400	5	1060	High	684.2105263157895	3.1666666666666665	684.2105263157895
14950	43.0	25228.0	Petrol	110	1.0	0	1600	3	1045	High	586.6976744186046	3.5833333333333335	586.6976744186046
13750	39.0	25062.0	Petrol	110		0	1600	5	1080	High	642.6153846153846	3.25	642.6153846153846
12695	39.0	24723.0	Petrol	110	1.0	1	1600	4	1060	High	633.9230769230769	3.25	633.9230769230769
14990		24650.0	Petrol	110	1.0	0	1600	3	1055	High			
12750	43.0	24553.0	Petrol	110	1.0	0	1600	5	1080	High	571.0	3.5833333333333335	571.0
14350	41.0	24475.0	Petrol	110		0	1600	5	1030	High	596.9512195121952	3.4166666666666665	596.9512195121952
12950	39.0	24444.0	Petrol	110		0	1600	3	1040	High	626.7692307692307	3.25	626.7692307692307
11500	35.0	24011.0	Petrol	97	0.0	0	1400	3	1025	Medium	686.0285714285715	2.9166666666666665	686.0285714285715
11950	41.0	24000.0	Petrol	97	1.0	0	1400	3	1025	Medium	585.3658536585366	3.4166666666666665	585.3658536585366
13450	40.0	23616.0	Petrol	110	1.0	0	1600	5	1075	High	590.4	3.3333333333333335	590.4
12900	38.0	22865.0	Petrol	110	1.0	0	1600	5	1075	High	601.7105263157895	3.1666666666666665	601.7105263157895
10500	41.0	22780.0	Petrol	86		0	1300	5	1035	Medium	555.609756097561	3.4166666666666665	555.609756097561
10950	35.0	21904.0	Petrol	97	0.0	0	1400	3	1025	Medium	625.8285714285714	2.9166666666666665	625.8285714285714
11950	41.0	21651.0	Petrol	97	0.0	0	1400	3	1025	Medium	528.0731707317074	3.4166666666666665	528.0731707317074
11450	37.0	21500.0	Petrol	110	1.0	0	1600	5	1030	Medium	581.081081081081	3.0833333333333335	581.081081081081
13250	44.0	21027.0	Petrol	110	1.0	0	1600	5	1080	High	477.8863636363636	3.6666666666666665	477.8863636363636
10250	39.0	18500.0	Petrol	110	0.0	0	1600	4	1030	Medium	474.35897435897436	3.25	474.35897435897436
13995	35.0	18000.0	Petrol	110	1.0	0	1600	5	1075	High	514.2857142857143	2.9166666666666665	514.2857142857143
11950	40.0	17051.0		97	0.0	0	1400	5	1060	Medium	426.275	3.3333333333333335	426.275
13250	33.0	16512.0	Petrol	97	1.0	0	1400	5	1085	High	500.3636363636364	2.75	500.3636363636364
12950	40.0	16325.0	Petrol	110	1.0	0	1600	5	1080	High	408.125	3.3333333333333335	408.125
11750	38.0	16000.0	Petrol	97	1.0	0	1400	5	1060	Medium	421.05263157894734	3.1666666666666665	421.05263157894734
11500	39.0	12000.0	Petrol	110	1.0	0	1600	5	1075	Medium	307.6923076923077	3.25	307.6923076923077
13500	43.0	10000.0	Petrol	97	1.0	0	1400	5	1060	High	232.5581395348837	3.5833333333333335	232.5581395348837
6500	53.0	216000.0	Diesel	69	0.0	0	1900	3	1110	Low	4075.4716981132074	4.416666666666667	4075.4716981132074
6400	51.0	198167.0	Diesel	69	0.0	0	1900	4	1095	Low	3885.627450980392	4.25	3885.627450980392
7000	53.0	176000.0	Diesel	69	0.0	0	1900	3	1105	Low	3320.754716981132	4.416666666666667	3320.754716981132
7750	54.0	174139.0	Diesel	72	1.0	0	2000	4	1100	Low	3224.796296296296	4.5	3224.796296296296
8900	45.0	174000.0	Diesel	69		0	1900	5	1095	Medium	3866.6666666666665	3.75	3866.6666666666665
8500	55.0	150000.0	CNG	110	1.0	0	1600	3	1075	Medium	2727.2727272727275	4.583333333333333	2727.2727272727275
8950	54.0	149329.0	Diesel	72	1.0	0	2000	5	1135	Medium	2765.3518518518517	4.5	2765.3518518518517
9900	51.0	146736.0	Petrol	110	1.0	0	1600	5	1080	Medium	2877.176470588235	4.25	2877.176470588235
10250	53.0	143513.0	Diesel	69	0.0	0	1900	5	1140	Medium	2707.7924528301887	4.416666666666667	2707.7924528301887
9250	48.0	142130.0	CNG	110	0.0	0	1600	5	1119	Medium	2961.0416666666665	4.0	2961.0416666666665
7750	48.0	140700.0	Diesel	69	1.0	0	1900	5	1110	Low	2931.25	4.0	2931.25
9450		138394.0	Diesel	69	1.0	0	1900	4	1095	Medium			
7750	55.0	137000.0	Diesel	72		0	2000	5	1135	Low	2490.909090909091	4.583333333333333	2490.909090909091
8250	52.0	135258.0	Diesel	69	1.0	0	1900	5	1140	Low	2601.1153846153848	4.333333333333333	2601.1153846153848
9950	49.0	131364.0	Petrol	110	1.0	0	1600	5	1075	Medium	2680.8979591836733	4.083333333333333	2680.8979591836733
4450	56.0	129155.0	Diesel	69	0.0	0	1800	5	1110	Low	2306.339285714286	4.666666666666667	2306.339285714286
9950	50.0	126110.0	Petrol	110	0.0	0	1600	3	1055	Medium	2522.2	4.166666666666667	2522.2
9000	48.0	119742.0		110	1.0	0	1600	5	1080	Medium	2494.625	4.0	2494.625
9950	53.0	117913.0	Diesel	69	1.0	0	1900	5	1110	Medium	2224.7735849056603	4.416666666666667	2224.7735849056603
12450	47.0	117430.0	Diesel	90		0	2000	3	1165	High	2498.5106382978724	3.9166666666666665	2498.5106382978724
10500	55.0		Petrol	110	1.0	0	1600	4	1035	Medium		4.583333333333333	
10750	54.0	115558.0	Petrol	110	1.0	0	1600	4	1035	Medium	2139.962962962963	4.5	2139.962962962963
8950	53.0	115113.0	Petrol	97	1.0	0	1400	3	1025	Medium	2171.943396226415	4.416666666666667	2171.943396226415
10500	54.0	115046.0	Diesel	69	1.0	0	1900	5	1140	Medium	2130.4814814814813	4.5	2130.4814814814813
5150	56.0	113997.0	Diesel	72	1.0	0	2000	5	1135	Low	2035.6607142857142	4.666666666666667	2035.6607142857142
10950	49.0	107859.0	Petrol	97	0.0	0	1400	5	1060	Medium	2201.204081632653	4.083333333333333	2201.204081632653
9450		104805.0	Petrol	97	1.0	0	1400	3	1025	Medium			
9950	54.0	103454.0	Petrol	110	1.0	0	1600	5	1075	Medium	1915.8148148148148	4.5	1915.8148148148148
10950	51.0	103018.0		69	0.0	0	1900	5	1140	Medium	2019.9607843137255	4.25	2019.9607843137255
11900	47.0	102352.0		110	1.0	0	1600	5	1080	Medium	2177.7021276595747	3.9166666666666665	2177.7021276595747
9950	50.0	102030.0	Petrol	97	1.0	0	1400	5	1060	Medium	2040.6	4.166666666666667	2040.6
11950	54.0	101352.0	Petrol	110	0.0	0	1600	5	1080	Medium	1876.888888888889	4.5	1876.888888888889
7900	50.0	99865.0	Petrol	110	1.0	0	1600	4	1035	Low	1997.3	4.166666666666667	1997.3
10950	52.0	99323.0	Petrol	110		0	1600	3	1055	Medium	1910.0576923076924	4.333333333333333	1910.0576923076924
8950	48.0	98100.0		69	1.0	0	1900	5	1140	Medium	2043.75	4.0	2043.75
11950	51.0	98040.0	Petrol	110	0.0	0	1600	5	1080	Medium	1922.3529411764705	4.25	1922.3529411764705
10900	49.0	97600.0	Petrol	110	1.0	0	1600	3	1045	Medium	1991.8367346938776	4.083333333333333	1991.8367346938776
9950	55.0	97234.0	Petrol	110	0.0	0	1600	5	1080	Medium	1767.8909090909092	4.583333333333333	1767.8909090909092
9950	51.0	96135.0	Diesel	72	0.0	0	2000	3	1115	Medium	1885.0	4.25	1885.0
10950	54.0	96100.0	Petrol	110	1.0	0	1600	5	1080	Medium	1779.6296296296296	4.5	1779.6296296296296
8950	55.0	94401.0	Diesel	72	0.0	0	2000	3	1115	Medium	1716.3818181818183	4.583333333333333	1716.3818181818183
8950	55.0	94122.0	Petrol	86	1.0	0	1300	3	1015	Medium	1711.3090909090909	4.583333333333333	1711.3090909090909
10500	49.0	91340.0		110	1.0	0	1600	3	1055	Medium	1864.0816326530612	4.083333333333333	1864.0816326530612
8950	53.0	90200.0	Petrol	97	0.0	0	1400	3	1025	Medium	1701.8867924528302	4.416666666666667	1701.8867924528302
9250	53.0	90097.0	Diesel	69	1.0	0	1900	5	1140	Medium	1699.9433962264152	4.416666666666667	1699.9433962264152
11500	48.0	89049.0	Petrol	97	1.0	0	1400	5	1060	Medium	1855.1875	4.0	1855.1875
9750	52.0	89000.0	Petrol	110	0.0	0	1600	5	1075	Medium	1711.5384615384614	4.333333333333333	1711.5384615384614
9950	45.0	87274.0	Petrol	110	1.0	0	1600	3	1040	Medium	1939.4222222222222	3.75	1939.4222222222222
11450	49.0	86221.0	Petrol	110	0.0	0	1600	3	1045	Medium	1759.6122448979593	4.083333333333333	1759.6122448979593
12500	54.0	84598.0	Petrol	110	0.0	0	1600	5	1075	High	1566.6296296296296	4.5	1566.6296296296296
10500	50.0	83567.0	Petrol	110	0.0	0	1600	5	1075	Medium	1671.34	4.166666666666667	1671.34
12950	50.0	83106.0		110	1.0	0	1600	5	1075	High	1662.12	4.166666666666667	1662.12
12200	50.0	82805.0	Petrol	110	1.0	0	1600	3	1040	High	1656.1	4.166666666666667	1656.1
10950	50.0	82735.0	Petrol	97	1.0	0	1400	3	1030	Medium	1654.7	4.166666666666667	1654.7
10950	54.0	81905.0	Petrol	110	1.0	0	1600	5	1105	Medium	1516.7592592592594	4.5	1516.7592592592594
11290	49.0	80320.0	Petrol	110	1.0	1	1600	3	1070	Medium	1639.1836734693877	4.083333333333333	1639.1836734693877
10750	49.0	80090.0	Petrol	97	1.0	0	1400	3	1030	Medium	1634.4897959183672	4.083333333333333	1634.4897959183672
10895	53.0	79800.0	Petrol	110	0.0	0	1600	5	1075	Medium	1505.6603773584907	4.416666666666667	1505.6603773584907
11500	47.0	78785.0	CNG	110	1.0	0	1600	5	1119	Medium	1676.276595744681	3.9166666666666665	1676.276595744681
9750	48.0	78600.0	Petrol	110	1.0	0	1600	5	1075	Medium	1637.5	4.0	1637.5
10250	55.0	77780.0	Petrol	110		0	1600	3	1040	Medium	1414.1818181818182	4.583333333333333	1414.1818181818182
12500	49.0	77648.0	Petrol	110	0.0	0	1600	4	1030	High	1584.6530612244899	4.083333333333333	1584.6530612244899
11950	54.0	77270.0		110	1.0	0	1600	4	1035	Medium	1430.9259259259259	4.5	1430.9259259259259
10750	50.0	76167.0	Petrol	97	1.0	0	1400	5	1060	Medium	1523.34	4.166666666666667	1523.34
11450	46.0	75249.0	Petrol	110	1.0	0	1600	4	1035	Medium	1635.8478260869565	3.8333333333333335	1635.8478260869565
11950	54.0	75231.0	Petrol	110	1.0	0	1600	5	1080	Medium	1393.1666666666667	4.5	1393.1666666666667
11750	48.0	75045.0	Petrol	110	1.0	0	1600	3	1055	Medium	1563.4375	4.0	1563.4375
10950	50.0	74849.0	Petrol	110	1.0	1	1600	4	1060	Medium	1496.98	4.166666666666667	1496.98
11950	55.0	74715.0	Petrol	110	1.0	0	1600	5	1080	Medium	1358.4545454545455	4.583333333333333	1358.4545454545455
10995	49.0	74656.0	Diesel	69	0.0	0	1900	3	1105	Medium	1523.591836734694	4.083333333333333	1523.591836734694
11450	56.0	74500.0	Petrol	97	0.0	0	1400	3	1025	Medium	1330.357142857143	4.666666666666667	1330.357142857143
8900	49.0	74494.0	Petrol	110	1.0	0	1600	5	1075	Medium	1520.2857142857142	4.083333333333333	1520.2857142857142
10500	50.0	73634.0	Petrol	110	0.0	0	1587	5	1075	Medium	1472.68	4.166666666666667	1472.68
11750	47.0	73403.0	Petrol	110	1.0	0	1600	5	1075	Medium	1561.7659574468084	3.9166666666666665	1561.7659574468084
11450	49.0	73175.0	Petrol	97	1.0	0	1400	3	1030	Medium	1493.3673469387754	4.083333333333333	1493.3673469387754
12000		73000.0	Petrol	110	0.0	0	1600	3	1055	High			
11950	50.0	72242.0	Petrol	110		1	1600	3	1070	Medium	1444.84	4.166666666666667	1444.84
9850	53.0	72000.0	Petrol	97	1.0	0	1400	3	1025	Medium	1358.4905660377358	4.416666666666667	1358.4905660377358
10950		71725.0	Petrol	110	1.0	0	1600	4	1035	Medium			
10950		71276.0	Petrol	110	0.0	0	1600	5	1080	Medium			
8695		70440.0	Diesel	69	1.0	0	1900	3	1105	Medium			
10990	53.0	70239.0	Petrol	110	0.0	0	1600	3	1040	Medium	1325.2641509433963	4.416666666666667	1325.2641509433963
9500	55.0	69813.0	Petrol	97	1.0	0	1400	3	1025	Medium	1269.3272727272727	4.583333333333333	1269.3272727272727
11950	49.0	69659.0	Petrol	86	0.0	0	1300	3	1025	Medium	1421.6122448979593	4.083333333333333	1421.6122448979593
10750	46.0	69574.0	Petrol	97	0.0	0	1400	5	1065	Medium	1512.4782608695652	3.8333333333333335	1512.4782608695652
8750	47.0	69000.0	Diesel	69	1.0	0	1900	5	1140	Medium	1468.0851063829787	3.9166666666666665	1468.0851063829787
8750	49.0	68565.0	Petrol	110		0	1600	4	1030	Medium	1399.2857142857142	4.083333333333333	1399.2857142857142
11450		68520.0	Diesel	72	1.0	0	2000	3	1115	Medium			
9950	46.0	68414.0	Petrol	97	0.0	0	1400	3	1025	Medium	1487.2608695652175	3.8333333333333335	1487.2608695652175
11950	56.0	66777.0	Petrol	110	0.0	0	1600	5	1090	Medium	1192.4464285714287	4.666666666666667	1192.4464285714287
13950	52.0	66527.0	Petrol	110	1.0	0	1600	5	1080	High	1279.3653846153845	4.333333333333333	1279.3653846153845
11250	54.0	66063.0	Petrol	110	1.0	0	1600	5	1090	Medium	1223.388888888889	4.5	1223.388888888889
10900	50.0	65471.0	Petrol	97	1.0	0	1400	5	1060	Medium	1309.42	4.166666666666667	1309.42
9750	56.0	65400.0	Petrol	97	1.0	0	1400	3	1025	Medium	1167.857142857143	4.666666666666667	1167.857142857143
9950	52.0	65170.0	Petrol	97	1.0	0	1400	3	1025	Medium	1253.2692307692307	4.333333333333333	1253.2692307692307
11950	56.0	65000.0	Petrol	110	1.0	0	1600	5	1075	Medium	1160.7142857142858	4.666666666666667	1160.7142857142858
10450	48.0	64193.0	Petrol	110		0	1600	3	1040	Medium	1337.3541666666667	4.0	1337.3541666666667
8950	54.0	64000.0	Petrol	97	1.0	0	1400	3	1025	Medium	1185.1851851851852	4.5	1185.1851851851852
10250	54.0	63792.0	Petrol	110	1.0	0	1600	5	1075	Medium	1181.3333333333333	4.5	1181.3333333333333
9930	53.0	63635.0	Petrol	110	1.0	0	1600	4	1035	Medium	1200.6603773584907	4.416666666666667	1200.6603773584907
10500	54.0	63135.0	Petrol	110	1.0	0	1600	3	1050	Medium	1169.1666666666667	4.5	1169.1666666666667
11950	54.0	63123.0	Petrol	110	1.0	0	1600	4	1035	Medium	1168.9444444444443	4.5	1168.9444444444443
11500		63000.0	Diesel	69	1.0	0	1900	5	1140	Medium			
11500		63000.0	Petrol	110	0.0	0	1600	4	1035	Medium			
11450	54.0	62987.0	Petrol	110	0.0	0	1600	5	1080	Medium	1166.4259259259259	4.5	1166.4259259259259
9900	56.0	62751.0	Petrol	110	0.0	0	1600	3	1050	Medium	1120.5535714285713	4.666666666666667	1120.5535714285713
9500	54.0	62519.0	Petrol	97	0.0	0	1400	3	1025	Medium	1157.7592592592594	4.5	1157.7592592592594
10500	50.0	62280.0	Petrol	97		0	1400	5	1060	Medium	1245.6	4.166666666666667	1245.6
10750	50.0	61672.0	Petrol	110		0	1600	5	1075	Medium	1233.44	4.166666666666667	1233.44
8950	54.0	61000.0	Diesel	69	0.0	0	2000	5	1140	Medium	1129.6296296296296	4.5	1129.6296296296296
12000	56.0	61000.0	Petrol	110	1.0	0	1600	3	1050	High	1089.2857142857142	4.666666666666667	1089.2857142857142
9940	53.0	60558.0	Petrol	110	1.0	0	1600	4	1105	Medium	1142.6037735849056	4.416666666666667	1142.6037735849056
10950	47.0	60348.0	Petrol	110	0.0	0	1600	4	1030	Medium	1284.0	3.9166666666666665	1284.0
10750	54.0		Petrol	110	1.0	0	1600	5	1075	Medium		4.5	
9799	51.0	59000.0	Petrol	97	1.0	0	1400	3	1025	Medium	1156.862745098039	4.25	1156.862745098039
11750	51.0	58761.0	Petrol	97	0.0	0	1300	5	1060	Medium	1152.1764705882354	4.25	1152.1764705882354
11950	54.0	58745.0		110	1.0	0	1600	4	1035	Medium	1087.8703703703704	4.5	1087.8703703703704
